movement_id,movement_date,sku,warehouse_id,movement_type,quantity,reference_id,notes
MOV00000853,2026-04-01,SKU01214,WH001,receipt,167,PO_INIT_WH001,Initial stock-up
MOV00000854,2026-04-01,SKU01214,WH002,receipt,78,PO_INIT_WH002,Initial stock-up
MOV00000855,2026-04-01,SKU01214,WH003,receipt,183,PO_INIT_WH003,Initial stock-up
MOV00000856,2026-04-01,SKU01214,WH004,receipt,136,PO_INIT_WH004,Initial stock-up
MOV00000857,2026-04-01,SKU01215,WH001,receipt,96,PO_INIT_WH001,Initial stock-up
MOV00000858,2026-04-01,SKU01215,WH002,receipt,131,PO_INIT_WH002,Initial stock-up
MOV00000859,2026-04-01,SKU01215,WH003,receipt,133,PO_INIT_WH003,Initial stock-up
MOV00000860,2026-04-01,SKU01215,WH004,receipt,53,PO_INIT_WH004,Initial stock-up
MOV00000861,2026-04-01,SKU01216,WH001,receipt,153,PO_INIT_WH001,Initial stock-up
MOV00000862,2026-04-01,SKU01216,WH002,receipt,70,PO_INIT_WH002,Initial stock-up
MOV00000863,2026-04-01,SKU01216,WH003,receipt,161,PO_INIT_WH003,Initial stock-up
MOV00000864,2026-04-01,SKU01216,WH004,receipt,148,PO_INIT_WH004,Initial stock-up
MOV00000865,2026-04-01,SKU01217,WH001,receipt,133,PO_INIT_WH001,Initial stock-up
MOV00000866,2026-04-01,SKU01217,WH002,receipt,194,PO_INIT_WH002,Initial stock-up
MOV00000867,2026-04-01,SKU01217,WH003,receipt,96,PO_INIT_WH003,Initial stock-up
MOV00000868,2026-04-01,SKU01217,WH004,receipt,138,PO_INIT_WH004,Initial stock-up
MOV00000869,2026-04-01,SKU01218,WH001,receipt,152,PO_INIT_WH001,Initial stock-up
MOV00000870,2026-04-01,SKU01218,WH002,receipt,83,PO_INIT_WH002,Initial stock-up
MOV00000871,2026-04-01,SKU01218,WH003,receipt,60,PO_INIT_WH003,Initial stock-up
MOV00000872,2026-04-01,SKU01218,WH004,receipt,130,PO_INIT_WH004,Initial stock-up
MOV00000873,2026-04-01,SKU01219,WH001,receipt,124,PO_INIT_WH001,Initial stock-up
MOV00000874,2026-04-01,SKU01219,WH002,receipt,172,PO_INIT_WH002,Initial stock-up
MOV00000875,2026-04-01,SKU01219,WH003,receipt,173,PO_INIT_WH003,Initial stock-up
MOV00000876,2026-04-01,SKU01219,WH004,receipt,79,PO_INIT_WH004,Initial stock-up
MOV00000877,2026-04-01,SKU01220,WH001,receipt,55,PO_INIT_WH001,Initial stock-up
MOV00000878,2026-04-01,SKU01220,WH002,receipt,170,PO_INIT_WH002,Initial stock-up
MOV00000879,2026-04-01,SKU01220,WH003,receipt,194,PO_INIT_WH003,Initial stock-up
MOV00000880,2026-04-01,SKU01220,WH004,receipt,79,PO_INIT_WH004,Initial stock-up
MOV00000881,2026-04-01,SKU01221,WH001,receipt,104,PO_INIT_WH001,Initial stock-up
MOV00000882,2026-04-01,SKU01221,WH002,receipt,61,PO_INIT_WH002,Initial stock-up
MOV00000883,2026-04-01,SKU01221,WH003,receipt,61,PO_INIT_WH003,Initial stock-up
MOV00000884,2026-04-01,SKU01221,WH004,receipt,92,PO_INIT_WH004,Initial stock-up
MOV00000885,2026-04-01,SKU01222,WH001,receipt,95,PO_INIT_WH001,Initial stock-up
MOV00000886,2026-04-01,SKU01222,WH002,receipt,71,PO_INIT_WH002,Initial stock-up
MOV00000887,2026-04-01,SKU01222,WH003,receipt,81,PO_INIT_WH003,Initial stock-up
MOV00000888,2026-04-01,SKU01222,WH004,receipt,129,PO_INIT_WH004,Initial stock-up
MOV00000889,2026-04-01,SKU01223,WH001,receipt,130,PO_INIT_WH001,Initial stock-up
MOV00000890,2026-04-01,SKU01223,WH002,receipt,63,PO_INIT_WH002,Initial stock-up
MOV00000891,2026-04-01,SKU01223,WH003,receipt,103,PO_INIT_WH003,Initial stock-up
MOV00000892,2026-04-01,SKU01223,WH004,receipt,181,PO_INIT_WH004,Initial stock-up
MOV00000893,2026-04-01,SKU01224,WH001,receipt,194,PO_INIT_WH001,Initial stock-up
MOV00000894,2026-04-01,SKU01224,WH002,receipt,124,PO_INIT_WH002,Initial stock-up
MOV00000895,2026-04-01,SKU01224,WH003,receipt,195,PO_INIT_WH003,Initial stock-up
MOV00000896,2026-04-01,SKU01224,WH004,receipt,186,PO_INIT_WH004,Initial stock-up
MOV00000897,2026-04-01,SKU01225,WH001,receipt,98,PO_INIT_WH001,Initial stock-up
MOV00000898,2026-04-01,SKU01225,WH002,receipt,162,PO_INIT_WH002,Initial stock-up
MOV00000899,2026-04-01,SKU01225,WH003,receipt,67,PO_INIT_WH003,Initial stock-up
MOV00000900,2026-04-01,SKU01225,WH004,receipt,69,PO_INIT_WH004,Initial stock-up
MOV00000901,2026-04-01,SKU01226,WH001,receipt,139,PO_INIT_WH001,Initial stock-up
MOV00000902,2026-04-01,SKU01226,WH002,receipt,185,PO_INIT_WH002,Initial stock-up
MOV00000903,2026-04-01,SKU01226,WH003,receipt,148,PO_INIT_WH003,Initial stock-up
MOV00000904,2026-04-01,SKU01226,WH004,receipt,188,PO_INIT_WH004,Initial stock-up
MOV00000905,2026-04-01,SKU01227,WH001,receipt,110,PO_INIT_WH001,Initial stock-up
MOV00000906,2026-04-01,SKU01227,WH002,receipt,58,PO_INIT_WH002,Initial stock-up
MOV00000907,2026-04-01,SKU01227,WH003,receipt,121,PO_INIT_WH003,Initial stock-up
MOV00000908,2026-04-01,SKU01227,WH004,receipt,51,PO_INIT_WH004,Initial stock-up
MOV00000909,2026-04-01,SKU01228,WH001,receipt,71,PO_INIT_WH001,Initial stock-up
MOV00000910,2026-04-01,SKU01228,WH002,receipt,52,PO_INIT_WH002,Initial stock-up
MOV00000911,2026-04-01,SKU01228,WH003,receipt,72,PO_INIT_WH003,Initial stock-up
MOV00000912,2026-04-01,SKU01228,WH004,receipt,134,PO_INIT_WH004,Initial stock-up
MOV00000913,2026-04-01,SKU01229,WH001,receipt,58,PO_INIT_WH001,Initial stock-up
MOV00000914,2026-04-01,SKU01229,WH002,receipt,126,PO_INIT_WH002,Initial stock-up
MOV00000915,2026-04-01,SKU01229,WH003,receipt,59,PO_INIT_WH003,Initial stock-up
MOV00000916,2026-04-01,SKU01229,WH004,receipt,139,PO_INIT_WH004,Initial stock-up
MOV00000917,2026-04-01,SKU01230,WH001,receipt,199,PO_INIT_WH001,Initial stock-up
MOV00000918,2026-04-01,SKU01230,WH002,receipt,131,PO_INIT_WH002,Initial stock-up
MOV00000919,2026-04-01,SKU01230,WH003,receipt,97,PO_INIT_WH003,Initial stock-up
MOV00000920,2026-04-01,SKU01230,WH004,receipt,82,PO_INIT_WH004,Initial stock-up
MOV00000921,2026-04-01,SKU01231,WH001,receipt,157,PO_INIT_WH001,Initial stock-up
MOV00000922,2026-04-01,SKU01231,WH002,receipt,139,PO_INIT_WH002,Initial stock-up
MOV00000923,2026-04-01,SKU01231,WH003,receipt,120,PO_INIT_WH003,Initial stock-up
MOV00000924,2026-04-01,SKU01231,WH004,receipt,96,PO_INIT_WH004,Initial stock-up
MOV00000925,2026-04-01,SKU01232,WH001,receipt,136,PO_INIT_WH001,Initial stock-up
MOV00000926,2026-04-01,SKU01232,WH002,receipt,84,PO_INIT_WH002,Initial stock-up
MOV00000927,2026-04-01,SKU01232,WH003,receipt,75,PO_INIT_WH003,Initial stock-up
MOV00000928,2026-04-01,SKU01232,WH004,receipt,132,PO_INIT_WH004,Initial stock-up
MOV00000929,2026-04-01,SKU01233,WH001,receipt,142,PO_INIT_WH001,Initial stock-up
MOV00000930,2026-04-01,SKU01233,WH002,receipt,171,PO_INIT_WH002,Initial stock-up
MOV00000931,2026-04-01,SKU01233,WH003,receipt,176,PO_INIT_WH003,Initial stock-up
MOV00000932,2026-04-01,SKU01233,WH004,receipt,61,PO_INIT_WH004,Initial stock-up
MOV00000933,2026-04-01,SKU01234,WH001,receipt,146,PO_INIT_WH001,Initial stock-up
MOV00000934,2026-04-01,SKU01234,WH002,receipt,155,PO_INIT_WH002,Initial stock-up
MOV00000935,2026-04-01,SKU01234,WH003,receipt,131,PO_INIT_WH003,Initial stock-up
MOV00000936,2026-04-01,SKU01234,WH004,receipt,182,PO_INIT_WH004,Initial stock-up
MOV00000937,2026-04-01,SKU01235,WH001,receipt,132,PO_INIT_WH001,Initial stock-up
MOV00000938,2026-04-01,SKU01235,WH002,receipt,175,PO_INIT_WH002,Initial stock-up
MOV00000939,2026-04-01,SKU01235,WH003,receipt,70,PO_INIT_WH003,Initial stock-up
MOV00000940,2026-04-01,SKU01235,WH004,receipt,188,PO_INIT_WH004,Initial stock-up
MOV00000941,2026-04-01,SKU01236,WH001,receipt,51,PO_INIT_WH001,Initial stock-up
MOV00000942,2026-04-01,SKU01236,WH002,receipt,123,PO_INIT_WH002,Initial stock-up
MOV00000943,2026-04-01,SKU01236,WH003,receipt,78,PO_INIT_WH003,Initial stock-up
MOV00000944,2026-04-01,SKU01236,WH004,receipt,62,PO_INIT_WH004,Initial stock-up
MOV00000945,2026-04-01,SKU01237,WH001,receipt,122,PO_INIT_WH001,Initial stock-up
MOV00000946,2026-04-01,SKU01237,WH002,receipt,94,PO_INIT_WH002,Initial stock-up
MOV00000947,2026-04-01,SKU01237,WH003,receipt,122,PO_INIT_WH003,Initial stock-up
MOV00000948,2026-04-01,SKU01237,WH004,receipt,199,PO_INIT_WH004,Initial stock-up
MOV00000949,2026-04-01,SKU01238,WH001,receipt,99,PO_INIT_WH001,Initial stock-up
MOV00000950,2026-04-01,SKU01238,WH002,receipt,126,PO_INIT_WH002,Initial stock-up
MOV00000951,2026-04-01,SKU01238,WH003,receipt,73,PO_INIT_WH003,Initial stock-up
MOV00000952,2026-04-01,SKU01238,WH004,receipt,101,PO_INIT_WH004,Initial stock-up
MOV00000953,2026-04-01,SKU01239,WH001,receipt,189,PO_INIT_WH001,Initial stock-up
MOV00000954,2026-04-01,SKU01239,WH002,receipt,99,PO_INIT_WH002,Initial stock-up
MOV00000955,2026-04-01,SKU01239,WH003,receipt,90,PO_INIT_WH003,Initial stock-up
MOV00000956,2026-04-01,SKU01239,WH004,receipt,62,PO_INIT_WH004,Initial stock-up
MOV00000957,2026-04-01,SKU01240,WH001,receipt,111,PO_INIT_WH001,Initial stock-up
MOV00000958,2026-04-01,SKU01240,WH002,receipt,62,PO_INIT_WH002,Initial stock-up
MOV00000959,2026-04-01,SKU01240,WH003,receipt,69,PO_INIT_WH003,Initial stock-up
MOV00000960,2026-04-01,SKU01240,WH004,receipt,109,PO_INIT_WH004,Initial stock-up
MOV00000961,2026-04-01,SKU01241,WH001,receipt,122,PO_INIT_WH001,Initial stock-up
MOV00000962,2026-04-01,SKU01241,WH002,receipt,66,PO_INIT_WH002,Initial stock-up
MOV00000963,2026-04-01,SKU01241,WH003,receipt,86,PO_INIT_WH003,Initial stock-up
MOV00000964,2026-04-01,SKU01241,WH004,receipt,158,PO_INIT_WH004,Initial stock-up
MOV00000965,2026-04-01,SKU01242,WH001,receipt,128,PO_INIT_WH001,Initial stock-up
MOV00000966,2026-04-01,SKU01242,WH002,receipt,190,PO_INIT_WH002,Initial stock-up
MOV00000967,2026-04-01,SKU01242,WH003,receipt,200,PO_INIT_WH003,Initial stock-up
MOV00000968,2026-04-01,SKU01242,WH004,receipt,156,PO_INIT_WH004,Initial stock-up
MOV00000969,2026-04-01,SKU01243,WH001,receipt,159,PO_INIT_WH001,Initial stock-up
MOV00000970,2026-04-01,SKU01243,WH002,receipt,179,PO_INIT_WH002,Initial stock-up
MOV00000971,2026-04-01,SKU01243,WH003,receipt,133,PO_INIT_WH003,Initial stock-up
MOV00000972,2026-04-01,SKU01243,WH004,receipt,188,PO_INIT_WH004,Initial stock-up
MOV00000973,2026-04-01,SKU01244,WH001,receipt,141,PO_INIT_WH001,Initial stock-up
MOV00000974,2026-04-01,SKU01244,WH002,receipt,109,PO_INIT_WH002,Initial stock-up
MOV00000975,2026-04-01,SKU01244,WH003,receipt,64,PO_INIT_WH003,Initial stock-up
MOV00000976,2026-04-01,SKU01244,WH004,receipt,169,PO_INIT_WH004,Initial stock-up
MOV00000977,2026-04-01,SKU01245,WH001,receipt,185,PO_INIT_WH001,Initial stock-up
MOV00000978,2026-04-01,SKU01245,WH002,receipt,103,PO_INIT_WH002,Initial stock-up
MOV00000979,2026-04-01,SKU01245,WH003,receipt,105,PO_INIT_WH003,Initial stock-up
MOV00000980,2026-04-01,SKU01245,WH004,receipt,143,PO_INIT_WH004,Initial stock-up
MOV00000981,2026-04-01,SKU01246,WH001,receipt,128,PO_INIT_WH001,Initial stock-up
MOV00000982,2026-04-01,SKU01246,WH002,receipt,116,PO_INIT_WH002,Initial stock-up
MOV00000983,2026-04-01,SKU01246,WH003,receipt,109,PO_INIT_WH003,Initial stock-up
MOV00000984,2026-04-01,SKU01246,WH004,receipt,114,PO_INIT_WH004,Initial stock-up
MOV00000985,2026-04-01,SKU01247,WH001,receipt,73,PO_INIT_WH001,Initial stock-up
MOV00000986,2026-04-01,SKU01247,WH002,receipt,58,PO_INIT_WH002,Initial stock-up
MOV00000987,2026-04-01,SKU01247,WH003,receipt,132,PO_INIT_WH003,Initial stock-up
MOV00000988,2026-04-01,SKU01247,WH004,receipt,152,PO_INIT_WH004,Initial stock-up
MOV00000989,2026-04-01,SKU01248,WH001,receipt,140,PO_INIT_WH001,Initial stock-up
MOV00000990,2026-04-01,SKU01248,WH002,receipt,165,PO_INIT_WH002,Initial stock-up
MOV00000991,2026-04-01,SKU01248,WH003,receipt,122,PO_INIT_WH003,Initial stock-up
MOV00000992,2026-04-01,SKU01248,WH004,receipt,178,PO_INIT_WH004,Initial stock-up
MOV00000993,2026-04-01,SKU01249,WH001,receipt,71,PO_INIT_WH001,Initial stock-up
MOV00000994,2026-04-01,SKU01249,WH002,receipt,79,PO_INIT_WH002,Initial stock-up
MOV00000995,2026-04-01,SKU01249,WH003,receipt,76,PO_INIT_WH003,Initial stock-up
MOV00000996,2026-04-01,SKU01249,WH004,receipt,62,PO_INIT_WH004,Initial stock-up
MOV00000997,2026-04-01,SKU01250,WH001,receipt,126,PO_INIT_WH001,Initial stock-up
MOV00000998,2026-04-01,SKU01250,WH002,receipt,92,PO_INIT_WH002,Initial stock-up
MOV00000999,2026-04-01,SKU01250,WH003,receipt,181,PO_INIT_WH003,Initial stock-up
MOV00001000,2026-04-01,SKU01250,WH004,receipt,141,PO_INIT_WH004,Initial stock-up
MOV00001001,2026-04-01,SKU01251,WH001,receipt,89,PO_INIT_WH001,Initial stock-up
MOV00001002,2026-04-01,SKU01251,WH002,receipt,145,PO_INIT_WH002,Initial stock-up
MOV00001003,2026-04-01,SKU01251,WH003,receipt,179,PO_INIT_WH003,Initial stock-up
MOV00001004,2026-04-01,SKU01251,WH004,receipt,128,PO_INIT_WH004,Initial stock-up
MOV00001005,2026-04-01,SKU01252,WH001,receipt,60,PO_INIT_WH001,Initial stock-up
MOV00001006,2026-04-01,SKU01252,WH002,receipt,106,PO_INIT_WH002,Initial stock-up
MOV00001007,2026-04-01,SKU01252,WH003,receipt,113,PO_INIT_WH003,Initial stock-up
MOV00001008,2026-04-01,SKU01252,WH004,receipt,101,PO_INIT_WH004,Initial stock-up
MOV00001009,2026-04-01,SKU01253,WH001,receipt,82,PO_INIT_WH001,Initial stock-up
MOV00001010,2026-04-01,SKU01253,WH002,receipt,65,PO_INIT_WH002,Initial stock-up
MOV00001011,2026-04-01,SKU01253,WH003,receipt,64,PO_INIT_WH003,Initial stock-up
MOV00001012,2026-04-01,SKU01253,WH004,receipt,141,PO_INIT_WH004,Initial stock-up
MOV00001013,2026-04-01,SKU01254,WH001,receipt,157,PO_INIT_WH001,Initial stock-up
MOV00001014,2026-04-01,SKU01254,WH002,receipt,90,PO_INIT_WH002,Initial stock-up
MOV00001015,2026-04-01,SKU01254,WH003,receipt,140,PO_INIT_WH003,Initial stock-up
MOV00001016,2026-04-01,SKU01254,WH004,receipt,56,PO_INIT_WH004,Initial stock-up
MOV00001017,2026-04-01,SKU01004,WH004,sale_out,-1,TXN00000237,
MOV00001018,2026-04-01,SKU01182,WH001,sale_out,-1,TXN00000326,
MOV00001019,2026-04-01,SKU01215,WH001,sale_out,-2,TXN00000482,
MOV00001020,2026-04-01,SKU01192,WH001,receipt,1,TXN00000102,Customer return
MOV00001021,2026-04-01,SKU01203,WH001,sale_out,-1,TXN00000595,
MOV00001022,2026-04-01,SKU01048,WH001,sale_out,-1,TXN00000130,
MOV00001023,2026-04-01,SKU01029,WH001,sale_out,-1,TXN00000129,
MOV00001024,2026-04-01,SKU01239,WH001,sale_out,-1,TXN00000554,
MOV00001025,2026-04-01,SKU01121,WH003,receipt,1,TXN00000231,Customer return
MOV00001026,2026-04-01,SKU01002,WH001,sale_out,-1,TXN00000099,
MOV00001027,2026-04-01,SKU01248,WH004,sale_out,-1,TXN00000068,
MOV00001028,2026-04-01,SKU01209,WH001,sale_out,-3,TXN00000559,
MOV00001029,2026-04-01,SKU01178,WH001,sale_out,-1,TXN00000022,
MOV00001030,2026-04-01,SKU01165,WH001,sale_out,-1,TXN00000249,
MOV00001031,2026-04-01,SKU01165,WH001,sale_out,-1,TXN00000024,
MOV00001032,2026-04-01,SKU01082,WH001,sale_out,-1,TXN00000596,
MOV00001033,2026-04-01,SKU01116,WH001,sale_out,-1,TXN00000546,
MOV00001034,2026-04-01,SKU01085,WH001,sale_out,-1,TXN00000269,
MOV00001035,2026-04-01,SKU01200,WH001,receipt,1,TXN00000214,Customer return
MOV00001036,2026-04-01,SKU01001,WH002,sale_out,-2,TXN00000489,
MOV00001037,2026-04-01,SKU01010,WH001,sale_out,-3,TXN00000149,
MOV00001038,2026-04-01,SKU01001,WH003,sale_out,-1,TXN00000522,
MOV00001039,2026-04-01,SKU01041,WH004,sale_out,-1,TXN00000329,
MOV00001040,2026-04-01,SKU01066,WH001,sale_out,-1,TXN00000274,
MOV00001041,2026-04-01,SKU01112,WH001,sale_out,-1,TXN00000348,
MOV00001042,2026-04-01,SKU01173,WH001,sale_out,-1,TXN00000533,
MOV00001043,2026-04-01,SKU01177,WH003,sale_out,-1,TXN00000417,
MOV00001044,2026-04-01,SKU01156,WH001,sale_out,-3,TXN00000079,
MOV00001045,2026-04-01,SKU01087,WH004,sale_out,-1,TXN00000197,
MOV00001046,2026-04-01,SKU01044,WH001,sale_out,-1,TXN00000523,
MOV00001047,2026-04-01,SKU01171,WH001,sale_out,-1,TXN00000485,
MOV00001048,2026-04-01,SKU01109,WH002,sale_out,-1,TXN00000319,
MOV00001049,2026-04-01,SKU01177,WH002,sale_out,-1,TXN00000012,
MOV00001050,2026-04-01,SKU01237,WH001,sale_out,-1,TXN00000206,
MOV00001051,2026-04-01,SKU01121,WH001,sale_out,-1,TXN00000152,
MOV00001052,2026-04-01,SKU01158,WH001,sale_out,-1,TXN00000386,
MOV00001053,2026-04-01,SKU01013,WH001,sale_out,-1,TXN00000419,
MOV00001054,2026-04-01,SKU01172,WH001,sale_out,-1,TXN00000411,
MOV00001055,2026-04-01,SKU01089,WH001,sale_out,-1,TXN00000062,
MOV00001056,2026-04-01,SKU01116,WH004,sale_out,-2,TXN00000272,
MOV00001057,2026-04-01,SKU01039,WH003,sale_out,-1,TXN00000313,
MOV00001058,2026-04-01,SKU01111,WH001,sale_out,-1,TXN00000465,
MOV00001059,2026-04-01,SKU01147,WH004,receipt,1,TXN00000087,Customer return
MOV00001060,2026-04-01,SKU01004,WH002,sale_out,-1,TXN00000276,
MOV00001061,2026-04-01,SKU01070,WH002,sale_out,-1,TXN00000405,
MOV00001062,2026-04-01,SKU01005,WH001,sale_out,-1,TXN00000524,
MOV00001063,2026-04-01,SKU01234,WH001,sale_out,-1,TXN00000392,
MOV00001064,2026-04-01,SKU01178,WH004,sale_out,-1,TXN00000171,
MOV00001065,2026-04-01,SKU01132,WH001,sale_out,-1,TXN00000551,
MOV00001066,2026-04-01,SKU01107,WH001,sale_out,-1,TXN00000541,
MOV00001067,2026-04-01,SKU01131,WH003,sale_out,-1,TXN00000472,
MOV00001068,2026-04-01,SKU01178,WH001,sale_out,-1,TXN00000198,
MOV00001069,2026-04-01,SKU01050,WH001,sale_out,-1,TXN00000414,
MOV00001070,2026-04-01,SKU01219,WH001,sale_out,-2,TXN00000034,
MOV00001071,2026-04-01,SKU01049,WH004,sale_out,-1,TXN00000341,
MOV00001072,2026-04-01,SKU01239,WH001,sale_out,-2,TXN00000248,
MOV00001073,2026-04-01,SKU01132,WH002,sale_out,-1,TXN00000058,
MOV00001074,2026-04-01,SKU01202,WH004,receipt,1,TXN00000436,Customer return
MOV00001075,2026-04-01,SKU01106,WH003,sale_out,-1,TXN00000021,
MOV00001076,2026-04-01,SKU01137,WH002,sale_out,-1,TXN00000227,
MOV00001077,2026-04-01,SKU01096,WH004,sale_out,-1,TXN00000336,
MOV00001078,2026-04-01,SKU01168,WH004,sale_out,-1,TXN00000547,
MOV00001079,2026-04-01,SKU01185,WH004,sale_out,-1,TXN00000344,
MOV00001080,2026-04-01,SKU01178,WH004,sale_out,-1,TXN00000408,
MOV00001081,2026-04-01,SKU01167,WH001,sale_out,-3,TXN00000594,
MOV00001082,2026-04-01,SKU01176,WH001,sale_out,-1,TXN00000352,
MOV00001083,2026-04-01,SKU01234,WH004,sale_out,-2,TXN00000217,
MOV00001084,2026-04-01,SKU01228,WH001,sale_out,-1,TXN00000159,
MOV00001085,2026-04-01,SKU01093,WH001,sale_out,-1,TXN00000529,
MOV00001086,2026-04-01,SKU01027,WH003,sale_out,-1,TXN00000574,
MOV00001087,2026-04-01,SKU01118,WH001,sale_out,-2,TXN00000521,
MOV00001088,2026-04-01,SKU01214,WH001,sale_out,-1,TXN00000285,
MOV00001089,2026-04-01,SKU01237,WH004,sale_out,-1,TXN00000286,
MOV00001090,2026-04-01,SKU01061,WH001,sale_out,-1,TXN00000084,
MOV00001091,2026-04-01,SKU01092,WH003,sale_out,-1,TXN00000474,
MOV00001092,2026-04-01,SKU01237,WH004,sale_out,-1,TXN00000050,
MOV00001093,2026-04-01,SKU01059,WH001,sale_out,-1,TXN00000108,
MOV00001094,2026-04-01,SKU01067,WH001,sale_out,-1,TXN00000457,
MOV00001095,2026-04-01,SKU01157,WH003,sale_out,-1,TXN00000059,
MOV00001096,2026-04-01,SKU01064,WH002,sale_out,-1,TXN00000253,
MOV00001097,2026-04-01,SKU01127,WH003,sale_out,-1,TXN00000570,
MOV00001098,2026-04-01,SKU01243,WH004,sale_out,-1,TXN00000104,
MOV00001099,2026-04-01,SKU01131,WH001,sale_out,-3,TXN00000041,
MOV00001100,2026-04-01,SKU01001,WH002,sale_out,-1,TXN00000260,
MOV00001101,2026-04-01,SKU01094,WH001,sale_out,-1,TXN00000412,
MOV00001102,2026-04-01,SKU01202,WH001,sale_out,-1,TXN00000367,
MOV00001103,2026-04-01,SKU01133,WH001,sale_out,-2,TXN00000060,
MOV00001104,2026-04-01,SKU01168,WH001,sale_out,-1,TXN00000458,
MOV00001105,2026-04-01,SKU01052,WH001,sale_out,-2,TXN00000271,
MOV00001106,2026-04-01,SKU01058,WH003,sale_out,-1,TXN00000065,
MOV00001107,2026-04-01,SKU01076,WH002,sale_out,-1,TXN00000519,
MOV00001108,2026-04-01,SKU01132,WH004,sale_out,-1,TXN00000018,
MOV00001109,2026-04-01,SKU01100,WH004,sale_out,-2,TXN00000416,
MOV00001110,2026-04-01,SKU01201,WH001,sale_out,-1,TXN00000400,
MOV00001111,2026-04-01,SKU01070,WH004,sale_out,-1,TXN00000282,
MOV00001112,2026-04-01,SKU01112,WH001,sale_out,-1,TXN00000168,
MOV00001113,2026-04-01,SKU01169,WH004,sale_out,-1,TXN00000176,
MOV00001114,2026-04-01,SKU01159,WH004,sale_out,-1,TXN00000389,
MOV00001115,2026-04-01,SKU01166,WH001,receipt,1,TXN00000120,Customer return
MOV00001116,2026-04-01,SKU01217,WH001,sale_out,-1,TXN00000094,
MOV00001117,2026-04-01,SKU01055,WH002,sale_out,-1,TXN00000394,
MOV00001118,2026-04-01,SKU01084,WH001,sale_out,-1,TXN00000275,
MOV00001119,2026-04-01,SKU01005,WH002,sale_out,-2,TXN00000467,
MOV00001120,2026-04-01,SKU01168,WH001,sale_out,-1,TXN00000014,
MOV00001121,2026-04-01,SKU01246,WH001,sale_out,-1,TXN00000150,
MOV00001122,2026-04-01,SKU01088,WH001,sale_out,-1,TXN00000199,
MOV00001123,2026-04-01,SKU01216,WH003,sale_out,-1,TXN00000497,
MOV00001124,2026-04-01,SKU01098,WH001,sale_out,-1,TXN00000560,
MOV00001125,2026-04-01,SKU01200,WH001,sale_out,-2,TXN00000205,
MOV00001126,2026-04-01,SKU01147,WH001,sale_out,-2,TXN00000241,
MOV00001127,2026-04-01,SKU01206,WH001,sale_out,-1,TXN00000584,
MOV00001128,2026-04-01,SKU01167,WH002,sale_out,-1,TXN00000361,
MOV00001129,2026-04-01,SKU01153,WH001,sale_out,-1,TXN00000261,
MOV00001130,2026-04-01,SKU01129,WH004,sale_out,-1,TXN00000331,
MOV00001131,2026-04-01,SKU01039,WH001,sale_out,-1,TXN00000410,
MOV00001132,2026-04-01,SKU01034,WH002,sale_out,-1,TXN00000073,
MOV00001133,2026-04-01,SKU01019,WH001,sale_out,-1,TXN00000545,
MOV00001134,2026-04-01,SKU01066,WH001,sale_out,-1,TXN00000095,
MOV00001135,2026-04-01,SKU01045,WH004,sale_out,-1,TXN00000051,
MOV00001136,2026-04-01,SKU01132,WH001,sale_out,-1,TXN00000112,
MOV00001137,2026-04-01,SKU01042,WH001,sale_out,-1,TXN00000487,
MOV00001138,2026-04-01,SKU01152,WH003,receipt,1,TXN00000144,Customer return
MOV00001139,2026-04-01,SKU01234,WH001,sale_out,-1,TXN00000481,
MOV00001140,2026-04-01,SKU01061,WH004,sale_out,-1,TXN00000166,
MOV00001141,2026-04-01,SKU01113,WH001,sale_out,-1,TXN00000236,
MOV00001142,2026-04-01,SKU01168,WH004,sale_out,-2,TXN00000504,
MOV00001143,2026-04-01,SKU01248,WH002,sale_out,-2,TXN00000190,
MOV00001144,2026-04-01,SKU01076,WH001,sale_out,-1,TXN00000461,
MOV00001145,2026-04-01,SKU01057,WH004,sale_out,-1,TXN00000534,
MOV00001146,2026-04-01,SKU01116,WH001,sale_out,-3,TXN00000567,
MOV00001147,2026-04-01,SKU01229,WH001,sale_out,-1,TXN00000499,
MOV00001148,2026-04-01,SKU01075,WH001,sale_out,-2,TXN00000081,
MOV00001149,2026-04-01,SKU01061,WH001,sale_out,-1,TXN00000221,
MOV00001150,2026-04-01,SKU01023,WH001,sale_out,-1,TXN00000311,
MOV00001151,2026-04-01,SKU01063,WH001,sale_out,-1,TXN00000328,
MOV00001152,2026-04-01,SKU01128,WH001,sale_out,-1,TXN00000359,
MOV00001153,2026-04-01,SKU01160,WH001,sale_out,-3,TXN00000297,
MOV00001154,2026-04-01,SKU01088,WH002,sale_out,-1,TXN00000438,
MOV00001155,2026-04-01,SKU01156,WH003,sale_out,-1,TXN00000305,
MOV00001156,2026-04-01,SKU01208,WH004,sale_out,-1,TXN00000255,
MOV00001157,2026-04-01,SKU01004,WH002,sale_out,-1,TXN00000347,
MOV00001158,2026-04-01,SKU01113,WH004,sale_out,-1,TXN00000020,
MOV00001159,2026-04-01,SKU01148,WH002,sale_out,-1,TXN00000406,
MOV00001160,2026-04-01,SKU01029,WH001,sale_out,-1,TXN00000364,
MOV00001161,2026-04-01,SKU01195,WH002,sale_out,-1,TXN00000061,
MOV00001162,2026-04-01,SKU01081,WH003,sale_out,-1,TXN00000208,
MOV00001163,2026-04-01,SKU01201,WH001,sale_out,-3,TXN00000451,
